"id","name","parent"
"45236110-4","Travaux de nivelage de terrains de sports","45236100-1"
"45236111-1","Travaux de nivelage de terrains de golf","45236110-4"
"45236112-8","Travaux de nivelage de courts de tennis","45236110-4"
"45236113-5","Travaux de nivelage de champs de courses","45236110-4"
"45236114-2","Travaux de nivelage de pistes","45236110-4"
"45236119-7","Travaux de réparation de terrains de sports","45236110-4"
"45236200-2","Travaux de nivelage d'installations récréatives","45236000-0"
"45236210-5","Travaux de nivelage d'aires de jeu pour enfants","45236200-2"
"45236220-8","Travaux de nivelage de zoos","45236200-2"
"45236230-1","Travaux de nivelage de jardins","45236200-2"
"45236250-7","Travaux de nivelage de parcs","45236200-2"
"45236290-9","Travaux de réparation d'espaces de loisir","45236200-2"
"45236300-3","Travaux de nivelage pour cimetières","45236000-0"
"45237000-7","Travaux de construction de scènes","45230000-8"
"45240000-1","Travaux de construction d'ouvrages hydrauliques","45200000-9"
"45241000-8","Travaux de construction de ports","45240000-1"
"45241100-9","Travaux de construction de quais","45241000-8"
"45241200-0","Travaux de construction in situ de terminaux offshore","45241000-8"
"45241300-1","Travaux de construction de jetées","45241000-8"
"45241400-2","Travaux de construction de docks","45241000-8"
"45241500-3","Travaux de construction de môles","45241000-8"
"45241600-4","Installation de matériel d'éclairage portuaire","45241000-8"
"45242000-5","Travaux de construction d'installations de loisirs nautiques","45240000-1"
"45242100-6","Travaux de construction d'installations de sports nautiques","45242000-5"
"45242110-9","Travaux de construction de voies de mise à l'eau","45242100-6"
"45242200-7","Travaux de construction de marinas","45242000-5"
"45242210-0","Travaux de construction de ports de plaisance","45242200-7"
"45243000-2","Ouvrages de défense des côtes","45240000-1"
"45243100-3","Ouvrages de protection des falaises","45243000-2"
"45243110-6","Travaux de stabilisation des falaises","45243100-3"
"45243200-4","Travaux de construction de brise-lames","45243000-2"
"45243300-5","Travaux de construction de digues de mer","45243000-2"
"45243400-6","Travaux de consolidation des plages","45243000-2"
"45243500-7","Travaux de construction d'ouvrages de défense maritimes","45243000-2"
"45243510-0","Travaux d'endiguement","45243500-7"
"45243600-8","Travaux de construction de murs de quai","45243000-2"
"45244000-9","Ouvrages maritimes","45240000-1"
"45244100-0","Installations maritimes","45244000-9"
"45244200-1","Jetées","45244000-9"
"45245000-6","Ouvrages de dragage et de pompage pour installations de traitement des eaux","45240000-1"
"45246000-3","Ouvrages de régularisation des cours d'eau et de maîtrise des crues","45240000-1"
"45246100-4","Construction de murs de rive","45246000-3"
"45246200-5","Travaux de protection des berges","45246000-3"
"45246400-7","Ouvrages de protection contre les inondations","45246000-3"
"45246410-0","Entretien de digues","45246400-7"
"45246500-8","Travaux de construction de promenades","45246000-3"
"45246510-1","Travaux de construction de chemins de planches","45246500-8"
"45247000-0","Travaux de construction de barrages, de canaux, de canaux d'irrigation et d'aqueducs","45240000-1"
"45247100-1","Travaux de construction de voies navigables","45247000-0"
"45247110-4","Construction de canaux","45247100-1"
"45247111-1","Travaux de construction de canaux d'irrigation","45247110-4"
"45247112-8","Travaux de construction de canaux de drainage","45247110-4"
"45247120-7","Voies navigables, excepté canaux","45247100-1"
"45247130-0","Travaux de construction d'aqueducs","45247100-1"
"45247200-2","Travaux de construction de barrages et d'ouvrages fixes similaires","45247000-0"
"45247210-5","Travaux de construction de barrages","45247200-2"
"45247211-2","Travaux de construction de murs de barrage","45247210-5"
"45247212-9","Travaux de renforcement de barrage","45247210-5"
"45247220-8","Travaux de construction de déversoirs","45247200-2"
"45247230-1","Travaux de construction de digues","45247200-2"
"45247240-4","Travaux de construction de barrages statiques","45247200-2"
"45247270-3","Travaux de construction de réservoirs","45247200-2"
"45248000-7","Travaux de construction d'ouvrages hydromécaniques","45240000-1"
"45248100-8","Travaux de construction d'écluses de canal","45248000-7"
"45248200-9","Travaux de construction de cales sèches","45248000-7"
"45248300-0","Travaux de construction de docks flottants","45248000-7"
"45248400-1","Travaux de construction d'appontements","45248000-7"
"45248500-2","Travaux de construction de barrages mobiles","45248000-7"
"45250000-4","Travaux de construction d'usines, d'exploitations minières et d'unités de fabrication et de bâtiments pour l'industrie du pétrole et du gaz","45200000-9"
"45251000-1","Travaux de construction de centrales électriques et de centrales thermiques","45250000-4"
"45251100-2","Travaux de construction de centrales électriques","45251000-1"
"45251110-5","Travaux de construction de centrales nucléaires","45251100-2"
"45251111-2","Travaux de construction d'un réacteur nucléaire","45251110-5"
"45251120-8","Travaux de construction de centrales hydroélectriques","45251100-2"
"45251140-4","Travaux de construction de centrales thermiques","45251100-2"
"45251141-1","Travaux de construction de centrales géothermiques","45251140-4"
"45251142-8","Travaux de construction de centrales alimentées au bois","45251140-4"
"45251143-5","Travaux de construction d'unités de production d'air comprimé","45251140-4"
"45251150-7","Travaux de construction de tours de refroidissement","45251100-2"
"45251160-0","Installations à énergie éolienne","45251100-2"
"45251200-3","Travaux de construction de centrales de chauffage","45251000-1"
"45251220-9","Travaux de construction de centrales de cogénération","45251200-3"
"45251230-2","Travaux de construction d'usines génératrices de vapeur","45251200-3"
"45251240-5","Travaux de construction de centrales de production d'électricité alimentées au gaz de décharge","45251200-3"
"45251250-8","Travaux de construction de centrales de chauffage urbain","45251200-3"
"45252000-8","Travaux de construction de stations de traitement des eaux usées, de stations d'épuration et d'usines d'incinération des ordures ménagères","45250000-4"
"45252100-9","Travaux de construction de stations d'épuration","45252000-8"
"45252110-2","Travaux de construction de centrales mobiles","45252100-9"
"45252120-5","Travaux de construction d'installations de traitement des eaux","45252100-9"
"45252121-2","Installations de sédimentation","45252120-5"
"45252122-9","Digesteurs de boues","45252120-5"
"45252123-6","Installations de criblage","45252120-5"
"45252124-3","Travaux de dragage et de pompage","45252120-5"
"45252125-0","Travaux d'enrochement","45252120-5"
"45252126-7","Travaux de construction de stations de traitement de l'eau potable","45252120-5"
"45252127-4","Travaux de construction de stations de traitement des eaux usées","45252120-5"
"45252130-8","Équipement de station d'épuration","45252100-9"
"45252140-1","Travaux de construction d'installations de déshydratation des boues","45252100-9"
"45252150-4","Travaux de construction d'installations de manutention du charbon","45252100-9"
"45252200-0","Matériel pour installation de purification","45252000-8"
"45252210-3","Travaux de construction de stations de purification de l'eau","45252200-0"
"45252300-1","Travaux de construction d'usines d'incinération des ordures ménagères","45252000-8"
"45253000-5","Travaux de construction d'usines de traitement chimique","45250000-4"
"45253100-6","Travaux de construction d'installations de déminéralisation","45253000-5"
"45253200-7","Travaux de construction d'installations de désulfuration","45253000-5"
"45253300-8","Travaux de construction d'installations de distillation ou de rectification","45253000-5"
"45253310-1","Travaux de construction d'installations de distillation d'eau","45253300-8"
"45253320-4","Travaux de construction d'installations de distillation d'alcool","45253300-8"
"45253400-9","Travaux de construction d'usines pétrochimiques","45253000-5"
"45253500-0","Travaux de construction d'usines pharmaceutiques","45253000-5"
"45253600-1","Travaux de construction d'installations de déionisation","45253000-5"
"45253700-2","Travaux de construction d'installations de digestion","45253000-5"
"45253800-3","Travaux de construction d'usines de compostage","45253000-5"
"45254000-2","Travaux de construction d'exploitations minières et d'unités de fabrication","45250000-4"
"45254100-3","Travaux de construction d'exploitations minières","45254000-2"
"45254110-6","Travaux de construction de bâtiments de puits","45254100-3"
"45254200-4","Travaux de construction d'usines de production","45254000-2"
"45255000-9","Travaux de construction pour l'industrie du pétrole et du gaz","45250000-4"
"45255100-0","Travaux de construction de Plates-formes de production","45255000-9"
"45255110-3","Travaux de construction de puits d'extraction","45255100-0"
"45255120-6","Travaux de construction d'installations pour plate-formes","45255100-0"
"45255121-3","Travaux de construction d'installations de surface","45255120-6"
"45255200-1","Travaux de construction de raffineries de pétrole","45255000-9"
"45255210-4","Travaux de construction de terminaux pétroliers","45255200-1"
"45255300-2","Travaux de construction de terminaux à gaz","45255000-9"
"45255400-3","Travaux de montage","45255000-9"
"45255410-6","Travaux de montage offshore","45255400-3"
"45255420-9","Travaux de montage à terre","45255400-3"
"45255430-2","Démolition de Plates-formes pétrolières","45255400-3"
"45255500-4","Travaux de forage et d'exploration","45255000-9"
"45255600-5","Intervention au tube enroulé sur puits sous pression","45255000-9"
"45255700-6","Travaux de construction d'usines de gazéificaton du charbon","45255000-9"
"45255800-7","Travaux de construction d'unités de production de gaz","45255000-9"
"45259000-7","Réparation et entretien d'équipements","45250000-4"
"45259100-8","Réparation et entretien de station d'épuration","45259000-7"
"45259200-9","Réparation et entretien de station de purification","45259000-7"
"45259300-0","Réparation et entretien de centrales thermiques","45259000-7"
"45259900-6","Modernisation d'installations","45259000-7"
"45260000-7","Travaux de couverture et travaux d'autres corps de métier spécialisés","45200000-9"
"45261000-4","Travaux de charpente et de couverture et travaux connexes","45260000-7"
"45261100-5","Travaux de charpente","45261000-4"
"45261200-6","Travaux de couverture et de peinture de toiture","45261000-4"
"45261210-9","Travaux de couverture","45261200-6"
"45261211-6","Travaux de couverture en tuiles","45261210-9"
"45261212-3","Travaux de couverture en ardoises","45261210-9"
"45261213-0","Travaux de couverture métallique","45261210-9"
"45261214-7","Travaux de couverture en bardeaux bitumés","45261210-9"
"45261215-4","Travaux de couverture de panneaux solaires","45261210-9"
"45261220-2","Travaux de peinture de couverture et autres travaux d'application d'enduits","45261200-6"
"45261221-9","Travaux de peinture de toiture","45261220-2"
"45261222-6","Travaux de pose d'enduit sur couverture en ciment","45261220-2"
"45261300-7","Travaux de garnissage et de pose de gouttières","45261000-4"
"45261310-0","Travaux de garnissage","45261300-7"
